season,playerId,player,position,team,conference,category,statType,stat
2024,5082584,DJ Epps,WR,Troy,Sun Belt,defensive,QB HUR,0
2024,5082584,DJ Epps,WR,Troy,Sun Belt,defensive,SACKS,0
2024,5082584,DJ Epps,WR,Troy,Sun Belt,defensive,SOLO,1
2024,5082584,DJ Epps,WR,Troy,Sun Belt,defensive,TD,0
2024,5082584,DJ Epps,WR,Troy,Sun Belt,defensive,TFL,0
2024,5082584,DJ Epps,WR,Troy,Sun Belt,defensive,TOT,1
2024,5082584,DJ Epps,WR,Troy,Sun Belt,receiving,LONG,5
2024,5082584,DJ Epps,WR,Troy,Sun Belt,receiving,REC,1
2024,5082584,DJ Epps,WR,Troy,Sun Belt,receiving,TD,0
2024,5082584,DJ Epps,WR,Troy,Sun Belt,receiving,YDS,5
2024,5082584,DJ Epps,WR,Troy,Sun Belt,receiving,YPR,5.0
2024,5082587,Matthew Coleman,WR,San José State,Mountain West,fumbles,FUM,2
2024,5082587,Matthew Coleman,WR,San José State,Mountain West,fumbles,LOST,2
2024,5082587,Matthew Coleman,WR,San José State,Mountain West,fumbles,REC,0
2024,5082587,Matthew Coleman,WR,San José State,Mountain West,kickReturns,AVG,7.0
2024,5082587,Matthew Coleman,WR,San José State,Mountain West,kickReturns,LONG,7
2024,5082587,Matthew Coleman,WR,San José State,Mountain West,kickReturns,NO,1
2024,5082587,Matthew Coleman,WR,San José State,Mountain West,kickReturns,TD,0
2024,5082587,Matthew Coleman,WR,San José State,Mountain West,kickReturns,YDS,7
2024,5082587,Matthew Coleman,WR,San José State,Mountain West,puntReturns,AVG,6.5
2024,5082587,Matthew Coleman,WR,San José State,Mountain West,puntReturns,LONG,22
2024,5082587,Matthew Coleman,WR,San José State,Mountain West,puntReturns,NO,8
2024,5082587,Matthew Coleman,WR,San José State,Mountain West,puntReturns,TD,0
2024,5082587,Matthew Coleman,WR,San José State,Mountain West,puntReturns,YDS,52
2024,5082587,Matthew Coleman,WR,San José State,Mountain West,receiving,LONG,33
2024,5082587,Matthew Coleman,WR,San José State,Mountain West,receiving,REC,34
2024,5082587,Matthew Coleman,WR,San José State,Mountain West,receiving,TD,2
2024,5082587,Matthew Coleman,WR,San José State,Mountain West,receiving,YDS,401
2024,5082587,Matthew Coleman,WR,San José State,Mountain West,receiving,YPR,11.8
2024,5082590,Kayden Collins,RB,San José State,Mountain West,defensive,PD,0
2024,5082590,Kayden Collins,RB,San José State,Mountain West,defensive,QB HUR,0
2024,5082590,Kayden Collins,RB,San José State,Mountain West,defensive,SACKS,0
2024,5082590,Kayden Collins,RB,San José State,Mountain West,defensive,SOLO,0
2024,5082590,Kayden Collins,RB,San José State,Mountain West,defensive,TD,0
2024,5082590,Kayden Collins,RB,San José State,Mountain West,defensive,TFL,0
2024,5082590,Kayden Collins,RB,San José State,Mountain West,defensive,TOT,2
2024,5082592,Ethan Powell,LB,San José State,Mountain West,defensive,PD,3
2024,5082592,Ethan Powell,LB,San José State,Mountain West,defensive,QB HUR,3
2024,5082592,Ethan Powell,LB,San José State,Mountain West,defensive,SACKS,1
2024,5082592,Ethan Powell,LB,San José State,Mountain West,defensive,SOLO,25
2024,5082592,Ethan Powell,LB,San José State,Mountain West,defensive,TD,0
2024,5082592,Ethan Powell,LB,San José State,Mountain West,defensive,TFL,5.5
2024,5082592,Ethan Powell,LB,San José State,Mountain West,defensive,TOT,44
2024,5082592,Ethan Powell,LB,San José State,Mountain West,interceptions,AVG,0.0
2024,5082592,Ethan Powell,LB,San José State,Mountain West,interceptions,INT,1
2024,5082592,Ethan Powell,LB,San José State,Mountain West,interceptions,TD,0
2024,5082592,Ethan Powell,LB,San José State,Mountain West,interceptions,YDS,0
2024,5082595,Dino Beslagic,P,San José State,Mountain West,punting,In 20,9
2024,5082595,Dino Beslagic,P,San José State,Mountain West,punting,LONG,55
2024,5082595,Dino Beslagic,P,San José State,Mountain West,punting,NO,12
2024,5082595,Dino Beslagic,P,San José State,Mountain West,punting,TB,2
2024,5082595,Dino Beslagic,P,San José State,Mountain West,punting,YDS,475
2024,5082595,Dino Beslagic,P,San José State,Mountain West,punting,YPP,39.6
2024,5082598,Joseph Harbert,OL,San José State,Mountain West,defensive,PD,0
2024,5082598,Joseph Harbert,OL,San José State,Mountain West,defensive,QB HUR,0
2024,5082598,Joseph Harbert,OL,San José State,Mountain West,defensive,SACKS,0
2024,5082598,Joseph Harbert,OL,San José State,Mountain West,defensive,SOLO,1
2024,5082598,Joseph Harbert,OL,San José State,Mountain West,defensive,TD,0
2024,5082598,Joseph Harbert,OL,San José State,Mountain West,defensive,TFL,0
2024,5082598,Joseph Harbert,OL,San José State,Mountain West,defensive,TOT,1
2024,5082601,Jeff Weimer,WR,Idaho State,Big Sky,fumbles,FUM,1
2024,5082601,Jeff Weimer,WR,Idaho State,Big Sky,fumbles,LOST,1
2024,5082601,Jeff Weimer,WR,Idaho State,Big Sky,fumbles,REC,0
2024,5082601,Jeff Weimer,WR,Idaho State,Big Sky,receiving,LONG,84
2024,5082601,Jeff Weimer,WR,Idaho State,Big Sky,receiving,REC,74
2024,5082601,Jeff Weimer,WR,Idaho State,Big Sky,receiving,TD,6
2024,5082601,Jeff Weimer,WR,Idaho State,Big Sky,receiving,YDS,1003
2024,5082601,Jeff Weimer,WR,Idaho State,Big Sky,receiving,YPR,13.6
2024,5082604,Keith Conley Jr.,DL,UNLV,Mountain West,defensive,PD,0
2024,5082604,Keith Conley Jr.,DL,UNLV,Mountain West,defensive,QB HUR,1
2024,5082604,Keith Conley Jr.,DL,UNLV,Mountain West,defensive,SACKS,2.0
2024,5082604,Keith Conley Jr.,DL,UNLV,Mountain West,defensive,SOLO,5
2024,5082604,Keith Conley Jr.,DL,UNLV,Mountain West,defensive,TD,0
2024,5082604,Keith Conley Jr.,DL,UNLV,Mountain West,defensive,TFL,2.5
2024,5082604,Keith Conley Jr.,DL,UNLV,Mountain West,defensive,TOT,13
2024,5082610,Hunter Ridley,PK,UC Davis,Big Sky,kicking,FGA,17
2024,5082610,Hunter Ridley,PK,UC Davis,Big Sky,kicking,FGM,16
2024,5082610,Hunter Ridley,PK,UC Davis,Big Sky,kicking,LONG,46
2024,5082610,Hunter Ridley,PK,UC Davis,Big Sky,kicking,PCT,0.941
2024,5082610,Hunter Ridley,PK,UC Davis,Big Sky,kicking,PTS,102
2024,5082610,Hunter Ridley,PK,UC Davis,Big Sky,kicking,XPA,54
2024,5082610,Hunter Ridley,PK,UC Davis,Big Sky,kicking,XPM,54
2024,5082613,Tatuo Martinson,DL,UNLV,Mountain West,defensive,PD,2
2024,5082613,Tatuo Martinson,DL,UNLV,Mountain West,defensive,QB HUR,1
2024,5082613,Tatuo Martinson,DL,UNLV,Mountain West,defensive,SACKS,1.5
2024,5082613,Tatuo Martinson,DL,UNLV,Mountain West,defensive,SOLO,9
2024,5082613,Tatuo Martinson,DL,UNLV,Mountain West,defensive,TD,0
2024,5082613,Tatuo Martinson,DL,UNLV,Mountain West,defensive,TFL,2.0
2024,5082613,Tatuo Martinson,DL,UNLV,Mountain West,defensive,TOT,24
2024,5082615,Bronson Olevao,LB,Utah State,Mountain West,defensive,PD,0
2024,5082615,Bronson Olevao,LB,Utah State,Mountain West,defensive,QB HUR,3
2024,5082615,Bronson Olevao,LB,Utah State,Mountain West,defensive,SACKS,3.5
2024,5082615,Bronson Olevao,LB,Utah State,Mountain West,defensive,SOLO,14
2024,5082615,Bronson Olevao,LB,Utah State,Mountain West,defensive,TD,0
2024,5082615,Bronson Olevao,LB,Utah State,Mountain West,defensive,TFL,4.0
2024,5082615,Bronson Olevao,LB,Utah State,Mountain West,defensive,TOT,23
2024,5082616,Omari Okeke,S,Utah State,Mountain West,defensive,PD,0
2024,5082616,Omari Okeke,S,Utah State,Mountain West,defensive,QB HUR,0
2024,5082616,Omari Okeke,S,Utah State,Mountain West,defensive,SACKS,0
2024,5082616,Omari Okeke,S,Utah State,Mountain West,defensive,SOLO,4
2024,5082616,Omari Okeke,S,Utah State,Mountain West,defensive,TD,0
2024,5082616,Omari Okeke,S,Utah State,Mountain West,defensive,TFL,0.5
2024,5082616,Omari Okeke,S,Utah State,Mountain West,defensive,TOT,12
2024,5082620,Ryan Marks,P,Utah State,Mountain West,punting,In 20,4
2024,5082620,Ryan Marks,P,Utah State,Mountain West,punting,LONG,48
2024,5082620,Ryan Marks,P,Utah State,Mountain West,punting,NO,6
2024,5082620,Ryan Marks,P,Utah State,Mountain West,punting,TB,2
2024,5082620,Ryan Marks,P,Utah State,Mountain West,punting,YDS,253
2024,5082620,Ryan Marks,P,Utah State,Mountain West,punting,YPP,42.2
2024,5082624,Ryder MacGillivray,WR,Northern Colorado,Big Sky,receiving,LONG,38
2024,5082624,Ryder MacGillivray,WR,Northern Colorado,Big Sky,receiving,REC,14
2024,5082624,Ryder MacGillivray,WR,Northern Colorado,Big Sky,receiving,TD,0
2024,5082624,Ryder MacGillivray,WR,Northern Colorado,Big Sky,receiving,YDS,139
2024,5082624,Ryder MacGillivray,WR,Northern Colorado,Big Sky,receiving,YPR,9.9
2024,5082626,Tavian Coleman,DT,Texas State,Sun Belt,defensive,PD,0
2024,5082626,Tavian Coleman,DT,Texas State,Sun Belt,defensive,QB HUR,4
2024,5082626,Tavian Coleman,DT,Texas State,Sun Belt,defensive,SACKS,2.0
2024,5082626,Tavian Coleman,DT,Texas State,Sun Belt,defensive,SOLO,9
2024,5082626,Tavian Coleman,DT,Texas State,Sun Belt,defensive,TD,0
2024,5082626,Tavian Coleman,DT,Texas State,Sun Belt,defensive,TFL,5.0
2024,5082626,Tavian Coleman,DT,Texas State,Sun Belt,defensive,TOT,26
2024,5082630,Jalen Royals,WR,Utah State,Mountain West,kickReturns,AVG,20.4
2024,5082630,Jalen Royals,WR,Utah State,Mountain West,kickReturns,LONG,26
2024,5082630,Jalen Royals,WR,Utah State,Mountain West,kickReturns,NO,9
2024,5082630,Jalen Royals,WR,Utah State,Mountain West,kickReturns,TD,0
2024,5082630,Jalen Royals,WR,Utah State,Mountain West,kickReturns,YDS,184
2024,5082630,Jalen Royals,WR,Utah State,Mountain West,receiving,LONG,75
2024,5082630,Jalen Royals,WR,Utah State,Mountain West,receiving,REC,55
2024,5082630,Jalen Royals,WR,Utah State,Mountain West,receiving,TD,6
2024,5082630,Jalen Royals,WR,Utah State,Mountain West,receiving,YDS,834
2024,5082630,Jalen Royals,WR,Utah State,Mountain West,receiving,YPR,15.2
2024,5082630,Jalen Royals,WR,Utah State,Mountain West,rushing,CAR,1
2024,5082630,Jalen Royals,WR,Utah State,Mountain West,rushing,LONG,3
2024,5082630,Jalen Royals,WR,Utah State,Mountain West,rushing,TD,0
2024,5082630,Jalen Royals,WR,Utah State,Mountain West,rushing,YDS,3
2024,5082630,Jalen Royals,WR,Utah State,Mountain West,rushing,YPC,3.0
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,defensive,PD,0
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,defensive,QB HUR,0
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,defensive,SACKS,0
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,defensive,SOLO,1
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,defensive,TD,0
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,defensive,TFL,0
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,defensive,TOT,1
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,fumbles,FUM,6
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,fumbles,LOST,3
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,fumbles,REC,0
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,passing,ATT,226
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,passing,COMPLETIONS,111
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,passing,INT,8
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,passing,PCT,0.491
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,passing,TD,5
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,passing,YDS,1308
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,passing,YPA,5.8
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,rushing,CAR,109
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,rushing,LONG,51
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,rushing,TD,5
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,rushing,YDS,237
2024,5082633,Evan Svoboda,TE,Wyoming,Mountain West,rushing,YPC,2.2
2024,5082635,Isaac Sell,CB,Wyoming,Mountain West,defensive,PD,0
2024,5082635,Isaac Sell,CB,Wyoming,Mountain West,defensive,QB HUR,0
2024,5082635,Isaac Sell,CB,Wyoming,Mountain West,defensive,SACKS,0
2024,5082635,Isaac Sell,CB,Wyoming,Mountain West,defensive,SOLO,1
2024,5082635,Isaac Sell,CB,Wyoming,Mountain West,defensive,TD,0
2024,5082635,Isaac Sell,CB,Wyoming,Mountain West,defensive,TFL,0
2024,5082635,Isaac Sell,CB,Wyoming,Mountain West,defensive,TOT,1
2024,5082638,Jalen Stewart,LB,Massachusetts,FBS Independents,defensive,PD,2
2024,5082638,Jalen Stewart,LB,Massachusetts,FBS Independents,defensive,QB HUR,1
2024,5082638,Jalen Stewart,LB,Massachusetts,FBS Independents,defensive,SACKS,2.5
2024,5082638,Jalen Stewart,LB,Massachusetts,FBS Independents,defensive,SOLO,27
2024,5082638,Jalen Stewart,LB,Massachusetts,FBS Independents,defensive,TD,0
2024,5082638,Jalen Stewart,LB,Massachusetts,FBS Independents,defensive,TFL,3.0
2024,5082638,Jalen Stewart,LB,Massachusetts,FBS Independents,defensive,TOT,77
2024,5082645,Saadite Green Jr.,DB,UNLV,Mountain West,defensive,PD,0
2024,5082645,Saadite Green Jr.,DB,UNLV,Mountain West,defensive,QB HUR,0
2024,5082645,Saadite Green Jr.,DB,UNLV,Mountain West,defensive,SACKS,0
2024,5082645,Saadite Green Jr.,DB,UNLV,Mountain West,defensive,SOLO,1
2024,5082645,Saadite Green Jr.,DB,UNLV,Mountain West,defensive,TD,0
2024,5082645,Saadite Green Jr.,DB,UNLV,Mountain West,defensive,TFL,0
2024,5082645,Saadite Green Jr.,DB,UNLV,Mountain West,defensive,TOT,1
2024,5082646,James Djonkam,DL,Eastern Michigan,Mid-American,defensive,PD,3
2024,5082646,James Djonkam,DL,Eastern Michigan,Mid-American,defensive,QB HUR,4
2024,5082646,James Djonkam,DL,Eastern Michigan,Mid-American,defensive,SACKS,3
2024,5082646,James Djonkam,DL,Eastern Michigan,Mid-American,defensive,SOLO,34
2024,5082646,James Djonkam,DL,Eastern Michigan,Mid-American,defensive,TD,0
2024,5082646,James Djonkam,DL,Eastern Michigan,Mid-American,defensive,TFL,11.5
2024,5082646,James Djonkam,DL,Eastern Michigan,Mid-American,defensive,TOT,98
2024,5082648,Bryce Pierre,TE,UCLA,Big Ten,receiving,LONG,16
2024,5082648,Bryce Pierre,TE,UCLA,Big Ten,receiving,REC,11
2024,5082648,Bryce Pierre,TE,UCLA,Big Ten,receiving,TD,0
2024,5082648,Bryce Pierre,TE,UCLA,Big Ten,receiving,YDS,94
2024,5082648,Bryce Pierre,TE,UCLA,Big Ten,receiving,YPR,8.5
2024,5082650,Coben Bourguet,WR,Arizona State,Big 12,receiving,LONG,7
2024,5082650,Coben Bourguet,WR,Arizona State,Big 12,receiving,REC,1
2024,5082650,Coben Bourguet,WR,Arizona State,Big 12,receiving,TD,0
2024,5082650,Coben Bourguet,WR,Arizona State,Big 12,receiving,YDS,7
2024,5082650,Coben Bourguet,WR,Arizona State,Big 12,receiving,YPR,7.0
2024,5082652,Mason Starling,WR,California,ACC,receiving,LONG,19
2024,5082652,Mason Starling,WR,California,ACC,receiving,REC,9
2024,5082652,Mason Starling,WR,California,ACC,receiving,TD,0
2024,5082652,Mason Starling,WR,California,ACC,receiving,YDS,121
2024,5082652,Mason Starling,WR,California,ACC,receiving,YPR,13.4
2024,5082654,Jeremy Mack Jr.,LB,Old Dominion,Sun Belt,defensive,PD,0
2024,5082654,Jeremy Mack Jr.,LB,Old Dominion,Sun Belt,defensive,QB HUR,2
2024,5082654,Jeremy Mack Jr.,LB,Old Dominion,Sun Belt,defensive,SACKS,3.0
2024,5082654,Jeremy Mack Jr.,LB,Old Dominion,Sun Belt,defensive,SOLO,12
2024,5082654,Jeremy Mack Jr.,LB,Old Dominion,Sun Belt,defensive,TD,0
2024,5082654,Jeremy Mack Jr.,LB,Old Dominion,Sun Belt,defensive,TFL,3.5
2024,5082654,Jeremy Mack Jr.,LB,Old Dominion,Sun Belt,defensive,TOT,22
2024,5082657,Braden Keith,CB,Colorado,Big 12,defensive,PD,0
2024,5082657,Braden Keith,CB,Colorado,Big 12,defensive,QB HUR,0
2024,5082657,Braden Keith,CB,Colorado,Big 12,defensive,SACKS,0
2024,5082657,Braden Keith,CB,Colorado,Big 12,defensive,SOLO,1
2024,5082657,Braden Keith,CB,Colorado,Big 12,defensive,TD,0
2024,5082657,Braden Keith,CB,Colorado,Big 12,defensive,TFL,0
2024,5082657,Braden Keith,CB,Colorado,Big 12,defensive,TOT,1
2024,5082661,Chernet Estes,WR,Utah Tech,UAC,receiving,LONG,22
2024,5082661,Chernet Estes,WR,Utah Tech,UAC,receiving,REC,10
2024,5082661,Chernet Estes,WR,Utah Tech,UAC,receiving,TD,0
2024,5082661,Chernet Estes,WR,Utah Tech,UAC,receiving,YDS,126
2024,5082661,Chernet Estes,WR,Utah Tech,UAC,receiving,YPR,12.6
2024,5082662,Cole Boscia,WR,California,ACC,defensive,PD,0
2024,5082662,Cole Boscia,WR,California,ACC,defensive,QB HUR,0
2024,5082662,Cole Boscia,WR,California,ACC,defensive,SACKS,0
2024,5082662,Cole Boscia,WR,California,ACC,defensive,SOLO,1
2024,5082662,Cole Boscia,WR,California,ACC,defensive,TD,0
2024,5082662,Cole Boscia,WR,California,ACC,defensive,TFL,0
2024,5082662,Cole Boscia,WR,California,ACC,defensive,TOT,1
2024,5082673,Austin Harnetiaux,LB,Nevada,Mountain West,defensive,PD,0
2024,5082673,Austin Harnetiaux,LB,Nevada,Mountain West,defensive,QB HUR,1
2024,5082673,Austin Harnetiaux,LB,Nevada,Mountain West,defensive,SACKS,0
2024,5082673,Austin Harnetiaux,LB,Nevada,Mountain West,defensive,SOLO,21
2024,5082673,Austin Harnetiaux,LB,Nevada,Mountain West,defensive,TD,0
2024,5082673,Austin Harnetiaux,LB,Nevada,Mountain West,defensive,TFL,1.5
2024,5082673,Austin Harnetiaux,LB,Nevada,Mountain West,defensive,TOT,44
2024,5082673,Austin Harnetiaux,LB,Nevada,Mountain West,fumbles,FUM,1
2024,5082673,Austin Harnetiaux,LB,Nevada,Mountain West,fumbles,LOST,0
2024,5082673,Austin Harnetiaux,LB,Nevada,Mountain West,fumbles,REC,0
2024,5082673,Austin Harnetiaux,LB,Nevada,Mountain West,kickReturns,AVG,0.0
2024,5082673,Austin Harnetiaux,LB,Nevada,Mountain West,kickReturns,LONG,0
2024,5082673,Austin Harnetiaux,LB,Nevada,Mountain West,kickReturns,NO,1
2024,5082673,Austin Harnetiaux,LB,Nevada,Mountain West,kickReturns,TD,0
2024,5082673,Austin Harnetiaux,LB,Nevada,Mountain West,kickReturns,YDS,0
2024,5082921,Myles Mooyoung,CB,Miami,ACC,defensive,PD,0
2024,5082921,Myles Mooyoung,CB,Miami,ACC,defensive,QB HUR,0
2024,5082921,Myles Mooyoung,CB,Miami,ACC,defensive,SACKS,0
2024,5082921,Myles Mooyoung,CB,Miami,ACC,defensive,SOLO,1
2024,5082921,Myles Mooyoung,CB,Miami,ACC,defensive,TD,0
2024,5082921,Myles Mooyoung,CB,Miami,ACC,defensive,TFL,0
2024,5082921,Myles Mooyoung,CB,Miami,ACC,defensive,TOT,2
2024,5082921,Myles Mooyoung,CB,Miami,ACC,interceptions,AVG,0.0
2024,5082921,Myles Mooyoung,CB,Miami,ACC,interceptions,INT,1
2024,5082921,Myles Mooyoung,CB,Miami,ACC,interceptions,TD,0
2024,5082921,Myles Mooyoung,CB,Miami,ACC,interceptions,YDS,0
2024,5082923,Nick Kelly,DB,Miami,ACC,defensive,PD,0
2024,5082923,Nick Kelly,DB,Miami,ACC,defensive,QB HUR,0
2024,5082923,Nick Kelly,DB,Miami,ACC,defensive,SACKS,0
2024,5082923,Nick Kelly,DB,Miami,ACC,defensive,SOLO,2
2024,5082923,Nick Kelly,DB,Miami,ACC,defensive,TD,0
2024,5082923,Nick Kelly,DB,Miami,ACC,defensive,TFL,0
2024,5082923,Nick Kelly,DB,Miami,ACC,defensive,TOT,5
2024,5082932,Carson Gentle,DL,Tennessee,SEC,defensive,PD,0
2024,5082932,Carson Gentle,DL,Tennessee,SEC,defensive,QB HUR,0
2024,5082932,Carson Gentle,DL,Tennessee,SEC,defensive,SACKS,0.5
2024,5082932,Carson Gentle,DL,Tennessee,SEC,defensive,SOLO,1
2024,5082932,Carson Gentle,DL,Tennessee,SEC,defensive,TD,0
2024,5082932,Carson Gentle,DL,Tennessee,SEC,defensive,TFL,0.5
2024,5082932,Carson Gentle,DL,Tennessee,SEC,defensive,TOT,5
2024,5082935,Keyshawn Cobb,S,Nevada,Mountain West,defensive,PD,3
2024,5082935,Keyshawn Cobb,S,Nevada,Mountain West,defensive,QB HUR,0
2024,5082935,Keyshawn Cobb,S,Nevada,Mountain West,defensive,SACKS,1
2024,5082935,Keyshawn Cobb,S,Nevada,Mountain West,defensive,SOLO,15
2024,5082935,Keyshawn Cobb,S,Nevada,Mountain West,defensive,TD,0
2024,5082935,Keyshawn Cobb,S,Nevada,Mountain West,defensive,TFL,1
2024,5082935,Keyshawn Cobb,S,Nevada,Mountain West,defensive,TOT,27
2024,5082935,Keyshawn Cobb,S,Nevada,Mountain West,interceptions,AVG,0.0
2024,5082935,Keyshawn Cobb,S,Nevada,Mountain West,interceptions,INT,1
2024,5082935,Keyshawn Cobb,S,Nevada,Mountain West,interceptions,TD,0
2024,5082935,Keyshawn Cobb,S,Nevada,Mountain West,interceptions,YDS,0
2024,5082937,Tre Hines,CB,Buffalo,Mid-American,defensive,PD,2
2024,5082937,Tre Hines,CB,Buffalo,Mid-American,defensive,QB HUR,0
2024,5082937,Tre Hines,CB,Buffalo,Mid-American,defensive,SACKS,0
2024,5082937,Tre Hines,CB,Buffalo,Mid-American,defensive,SOLO,3
2024,5082937,Tre Hines,CB,Buffalo,Mid-American,defensive,TD,0
2024,5082937,Tre Hines,CB,Buffalo,Mid-American,defensive,TFL,1
2024,5082937,Tre Hines,CB,Buffalo,Mid-American,defensive,TOT,11
2024,5082938,Jonathan Capo,S,Buffalo,Mid-American,defensive,PD,0
2024,5082938,Jonathan Capo,S,Buffalo,Mid-American,defensive,QB HUR,0
2024,5082938,Jonathan Capo,S,Buffalo,Mid-American,defensive,SACKS,0
2024,5082938,Jonathan Capo,S,Buffalo,Mid-American,defensive,SOLO,9
2024,5082938,Jonathan Capo,S,Buffalo,Mid-American,defensive,TD,0
2024,5082938,Jonathan Capo,S,Buffalo,Mid-American,defensive,TFL,0.5
2024,5082938,Jonathan Capo,S,Buffalo,Mid-American,defensive,TOT,23
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,fumbles,FUM,6
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,fumbles,LOST,3
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,fumbles,REC,0
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,passing,ATT,175
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,passing,COMPLETIONS,81
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,passing,INT,8
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,passing,PCT,0.463
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,passing,TD,15
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,passing,YDS,1342
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,passing,YPA,7.7
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,rushing,CAR,62
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,rushing,LONG,34
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,rushing,TD,1
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,rushing,YDS,-22
2024,5082965,Tommy Ulatowski,QB,Kent State,Mid-American,rushing,YPC,-0.4
2024,5082969,Rocco Nicholl,LB,Kent State,Mid-American,defensive,PD,2
2024,5082969,Rocco Nicholl,LB,Kent State,Mid-American,defensive,QB HUR,3
2024,5082969,Rocco Nicholl,LB,Kent State,Mid-American,defensive,SACKS,0
2024,5082969,Rocco Nicholl,LB,Kent State,Mid-American,defensive,SOLO,30
2024,5082969,Rocco Nicholl,LB,Kent State,Mid-American,defensive,TD,0
2024,5082969,Rocco Nicholl,LB,Kent State,Mid-American,defensive,TFL,0.5
2024,5082969,Rocco Nicholl,LB,Kent State,Mid-American,defensive,TOT,61
2024,5082971,Johan Silver,PK,Montana,Big Sky,kicking,FGA,1
2024,5082971,Johan Silver,PK,Montana,Big Sky,kicking,FGM,0
2024,5082971,Johan Silver,PK,Montana,Big Sky,kicking,LONG,0
2024,5082971,Johan Silver,PK,Montana,Big Sky,kicking,PCT,0.000
2024,5082971,Johan Silver,PK,Montana,Big Sky,kicking,PTS,4
2024,5082971,Johan Silver,PK,Montana,Big Sky,kicking,XPA,4
2024,5082971,Johan Silver,PK,Montana,Big Sky,kicking,XPM,4
2024,5082985,Nate Milanowski,RB,Miami (OH),Mid-American,rushing,CAR,4
2024,5082985,Nate Milanowski,RB,Miami (OH),Mid-American,rushing,LONG,8
2024,5082985,Nate Milanowski,RB,Miami (OH),Mid-American,rushing,TD,0
2024,5082985,Nate Milanowski,RB,Miami (OH),Mid-American,rushing,YDS,8
2024,5082985,Nate Milanowski,RB,Miami (OH),Mid-American,rushing,YPC,2.0
2024,5082989,Nico Pate,DL,Duquesne,NEC,defensive,PD,0
2024,5082989,Nico Pate,DL,Duquesne,NEC,defensive,QB HUR,0
2024,5082989,Nico Pate,DL,Duquesne,NEC,defensive,SACKS,0
2024,5082989,Nico Pate,DL,Duquesne,NEC,defensive,SOLO,1
2024,5082989,Nico Pate,DL,Duquesne,NEC,defensive,TD,0
2024,5082989,Nico Pate,DL,Duquesne,NEC,defensive,TFL,1
2024,5082989,Nico Pate,DL,Duquesne,NEC,defensive,TOT,1
2024,5082990,Hudson Powell,LS,Miami (OH),Mid-American,defensive,PD,0
2024,5082990,Hudson Powell,LS,Miami (OH),Mid-American,defensive,QB HUR,0
2024,5082990,Hudson Powell,LS,Miami (OH),Mid-American,defensive,SACKS,0
2024,5082990,Hudson Powell,LS,Miami (OH),Mid-American,defensive,SOLO,1
2024,5082990,Hudson Powell,LS,Miami (OH),Mid-American,defensive,TD,0
2024,5082990,Hudson Powell,LS,Miami (OH),Mid-American,defensive,TFL,0
2024,5082990,Hudson Powell,LS,Miami (OH),Mid-American,defensive,TOT,2
2024,5082990,Hudson Powell,LS,Miami (OH),Mid-American,fumbles,FUM,0
2024,5082990,Hudson Powell,LS,Miami (OH),Mid-American,fumbles,LOST,0
2024,5082990,Hudson Powell,LS,Miami (OH),Mid-American,fumbles,REC,1
2024,5082995,Toriano Tate,WR,Western Illinois,Big South-OVC,kickReturns,AVG,20.1
2024,5082995,Toriano Tate,WR,Western Illinois,Big South-OVC,kickReturns,LONG,41
2024,5082995,Toriano Tate,WR,Western Illinois,Big South-OVC,kickReturns,NO,30
