id,gameId,offense,offenseConference,defense,defenseConference,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,elapsed,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore
40172973012,401729730,Lehigh,Patriot,Richmond,CAA,12,False,4,60,60,"{'minutes': 13, 'seconds': 16}",4,59,59,"{'minutes': 12, 'seconds': 19}","{'minutes': 0, 'seconds': 57}",2,1,INT,False,7,9,7,9
40172973013,401729730,Richmond,CAA,Lehigh,Patriot,13,True,4,61,39,"{'minutes': 12, 'seconds': 19}",4,100,0,"{'minutes': 10, 'seconds': 36}","{'minutes': 1, 'seconds': 43}",5,39,TD,True,9,7,16,7
40172973014,401729730,Lehigh,Patriot,Richmond,CAA,14,True,4,65,65,"{'minutes': 10, 'seconds': 36}",4,0,0,"{'minutes': 10, 'seconds': 25}","{'minutes': 0, 'seconds': 11}",1,65,TD,False,7,16,14,16
40172973015,401729730,Richmond,CAA,Lehigh,Patriot,15,False,4,25,75,"{'minutes': 10, 'seconds': 25}",4,27,73,"{'minutes': 9, 'seconds': 34}","{'minutes': 0, 'seconds': 51}",3,2,PUNT,True,16,14,16,14
40172973016,401729730,Lehigh,Patriot,Richmond,CAA,16,True,4,65,65,"{'minutes': 9, 'seconds': 34}",4,0,0,"{'minutes': 6, 'seconds': 21}","{'minutes': 3, 'seconds': 13}",5,65,TD,False,14,16,20,16
40172973017,401729730,Richmond,CAA,Lehigh,Patriot,17,False,4,23,77,"{'minutes': 6, 'seconds': 21}",4,66,34,"{'minutes': 4, 'seconds': 5}","{'minutes': 2, 'seconds': 16}",7,43,DOWNS,True,16,20,16,20
40172973018,401729730,Lehigh,Patriot,Richmond,CAA,18,False,4,66,66,"{'minutes': 4, 'seconds': 5}",4,57,57,"{'minutes': 1, 'seconds': 7}","{'minutes': 2, 'seconds': 58}",6,9,PUNT,False,20,16,20,16
40172973019,401729730,Lehigh,Patriot,Richmond,CAA,19,False,4,17,17,"{'minutes': 1, 'seconds': 7}",4,25,25,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 7}",2,-8,END OF GAME,False,20,16,20,16
4017297311,401729731,Illinois State,MVFC,Southeast Missouri State,Big South-OVC,1,False,1,73,73,"{'minutes': 14, 'seconds': 56}",1,27,27,"{'minutes': 10, 'seconds': 3}","{'minutes': 4, 'seconds': 53}",13,46,DOWNS,False,0,0,0,0
4017297312,401729731,Southeast Missouri State,Big South-OVC,Illinois State,MVFC,2,True,1,27,73,"{'minutes': 10, 'seconds': 3}",1,100,0,"{'minutes': 5, 'seconds': 20}","{'minutes': 4, 'seconds': 43}",10,73,TD,True,0,0,7,0
4017297313,401729731,Illinois State,MVFC,Southeast Missouri State,Big South-OVC,3,True,1,58,58,"{'minutes': 5, 'seconds': 14}",1,0,0,"{'minutes': 1, 'seconds': 31}","{'minutes': 3, 'seconds': 43}",10,58,TD,False,0,7,7,7
4017297314,401729731,Southeast Missouri State,Big South-OVC,Illinois State,MVFC,4,False,1,25,75,"{'minutes': 1, 'seconds': 31}",2,52,48,"{'minutes': 13, 'seconds': 31}","{'minutes': 3, 'seconds': 0}",8,27,PUNT,True,7,7,7,7
4017297315,401729731,Illinois State,MVFC,Southeast Missouri State,Big South-OVC,5,False,2,80,80,"{'minutes': 13, 'seconds': 31}",2,39,39,"{'minutes': 13, 'seconds': 31}","{'minutes': 0, 'seconds': 0}",6,41,FUMBLE,False,7,7,7,7
4017297316,401729731,Southeast Missouri State,Big South-OVC,Illinois State,MVFC,6,False,2,39,61,"{'minutes': 13, 'seconds': 31}",2,90,10,"{'minutes': 8, 'seconds': 50}","{'minutes': 4, 'seconds': 41}",5,51,FUMBLE,True,7,7,7,7
4017297317,401729731,Illinois State,MVFC,Southeast Missouri State,Big South-OVC,7,False,2,90,90,"{'minutes': 8, 'seconds': 50}",2,81,81,"{'minutes': 6, 'seconds': 46}","{'minutes': 2, 'seconds': 4}",3,9,PUNT,False,7,7,7,7
4017297318,401729731,Southeast Missouri State,Big South-OVC,Illinois State,MVFC,8,False,2,49,51,"{'minutes': 6, 'seconds': 46}",2,44,56,"{'minutes': 6, 'seconds': 28}","{'minutes': 0, 'seconds': 18}",3,-5,INT,True,7,7,7,7
4017297319,401729731,Illinois State,MVFC,Southeast Missouri State,Big South-OVC,9,True,2,62,62,"{'minutes': 6, 'seconds': 28}",2,0,0,"{'minutes': 5, 'seconds': 50}","{'minutes': 0, 'seconds': 38}",2,62,TD,False,7,7,13,7
40172973110,401729731,Southeast Missouri State,Big South-OVC,Illinois State,MVFC,10,True,2,20,80,"{'minutes': 5, 'seconds': 43}",2,69,31,"{'minutes': 2, 'seconds': 6}","{'minutes': 3, 'seconds': 37}",9,49,INT TD,True,7,13,7,21
40172973111,401729731,Southeast Missouri State,Big South-OVC,Illinois State,MVFC,11,False,2,22,78,"{'minutes': 2, 'seconds': 0}",2,40,60,"{'minutes': 1, 'seconds': 28}","{'minutes': 0, 'seconds': 32}",2,18,FUMBLE,True,7,21,7,21
40172973112,401729731,Illinois State,MVFC,Southeast Missouri State,Big South-OVC,12,True,2,40,40,"{'minutes': 1, 'seconds': 28}",2,0,0,"{'minutes': 0, 'seconds': 43}","{'minutes': 0, 'seconds': 45}",3,40,TD,False,21,7,28,7
40172973113,401729731,Southeast Missouri State,Big South-OVC,Illinois State,MVFC,13,False,2,19,81,"{'minutes': 0, 'seconds': 39}",2,28,72,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 39}",1,9,END OF HALF,True,7,28,7,28
40172973114,401729731,Southeast Missouri State,Big South-OVC,Illinois State,MVFC,14,True,3,12,88,"{'minutes': 14, 'seconds': 52}",3,100,0,"{'minutes': 11, 'seconds': 40}","{'minutes': 3, 'seconds': 12}",10,88,TD,True,7,28,14,28
40172973115,401729731,Illinois State,MVFC,Southeast Missouri State,Big South-OVC,15,False,3,71,71,"{'minutes': 11, 'seconds': 35}",3,49,49,"{'minutes': 10, 'seconds': 7}","{'minutes': 1, 'seconds': 28}",4,22,PUNT,False,28,14,28,14
40172973116,401729731,Southeast Missouri State,Big South-OVC,Illinois State,MVFC,16,True,3,17,83,"{'minutes': 10, 'seconds': 7}",3,17,83,"{'minutes': 9, 'seconds': 45}","{'minutes': 0, 'seconds': 22}",3,0,INT TD,True,14,28,14,35
40172973117,401729731,Southeast Missouri State,Big South-OVC,Illinois State,MVFC,17,False,3,25,75,"{'minutes': 9, 'seconds': 45}",3,79,21,"{'minutes': 5, 'seconds': 28}","{'minutes': 4, 'seconds': 17}",11,54,INT,True,14,35,14,35
40172973118,401729731,Illinois State,MVFC,Southeast Missouri State,Big South-OVC,18,False,3,87,87,"{'minutes': 5, 'seconds': 28}",3,69,69,"{'minutes': 3, 'seconds': 12}","{'minutes': 2, 'seconds': 16}",6,18,PUNT,False,35,14,35,14
40172973119,401729731,Illinois State,MVFC,Southeast Missouri State,Big South-OVC,19,False,3,32,32,"{'minutes': 3, 'seconds': 12}",3,23,23,"{'minutes': 1, 'seconds': 21}","{'minutes': 1, 'seconds': 51}",4,9,DOWNS,False,35,14,35,14
40172973120,401729731,Southeast Missouri State,Big South-OVC,Illinois State,MVFC,20,False,3,23,77,"{'minutes': 1, 'seconds': 21}",4,83,17,"{'minutes': 13, 'seconds': 48}","{'minutes': 2, 'seconds': 33}",9,60,DOWNS,True,14,35,14,35
40172973121,401729731,Illinois State,MVFC,Southeast Missouri State,Big South-OVC,21,False,4,83,83,"{'minutes': 13, 'seconds': 48}",4,66,66,"{'minutes': 11, 'seconds': 15}","{'minutes': 2, 'seconds': 33}",5,17,PUNT,False,35,14,35,14
40172973122,401729731,Southeast Missouri State,Big South-OVC,Illinois State,MVFC,22,False,4,25,75,"{'minutes': 11, 'seconds': 15}",4,0,100,"{'minutes': 10, 'seconds': 53}","{'minutes': 0, 'seconds': 22}",3,0,PUNT,True,14,35,14,35
40172973123,401729731,Illinois State,MVFC,Southeast Missouri State,Big South-OVC,23,False,4,73,73,"{'minutes': 10, 'seconds': 53}",4,0,0,"{'minutes': 9, 'seconds': 24}","{'minutes': 1, 'seconds': 29}",3,5,PUNT,False,35,14,35,14
40172973124,401729731,Southeast Missouri State,Big South-OVC,Illinois State,MVFC,24,True,4,25,75,"{'minutes': 9, 'seconds': 24}",4,100,0,"{'minutes': 6, 'seconds': 44}","{'minutes': 2, 'seconds': 40}",11,75,TD,True,14,35,21,35
40172973125,401729731,Illinois State,MVFC,Southeast Missouri State,Big South-OVC,25,False,4,42,42,"{'minutes': 6, 'seconds': 44}",4,48,48,"{'minutes': 5, 'seconds': 8}","{'minutes': 1, 'seconds': 36}",3,-6,PUNT,False,35,21,35,21
40172973126,401729731,Southeast Missouri State,Big South-OVC,Illinois State,MVFC,26,False,4,29,71,"{'minutes': 5, 'seconds': 8}",4,91,9,"{'minutes': 2, 'seconds': 41}","{'minutes': 2, 'seconds': 27}",11,62,INT,True,21,35,21,35
40172973127,401729731,Illinois State,MVFC,Southeast Missouri State,Big South-OVC,27,False,4,80,80,"{'minutes': 2, 'seconds': 41}",4,78,78,"{'minutes': 2, 'seconds': 10}","{'minutes': 0, 'seconds': 31}",3,2,PUNT,False,35,21,35,21
40172973128,401729731,Southeast Missouri State,Big South-OVC,Illinois State,MVFC,28,True,4,34,66,"{'minutes': 2, 'seconds': 10}",4,100,0,"{'minutes': 1, 'seconds': 31}","{'minutes': 0, 'seconds': 39}",4,66,TD,True,21,35,27,35
40172973129,401729731,Illinois State,MVFC,Southeast Missouri State,Big South-OVC,29,False,4,49,49,"{'minutes': 1, 'seconds': 30}",4,43,43,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 30}",3,-6,Uncategorized,False,35,27,35,27
4017297321,401729732,Drake,Pioneer,Tarleton State,UAC,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,60,60,"{'minutes': 11, 'seconds': 48}","{'minutes': 3, 'seconds': 12}",5,15,PUNT,False,0,0,0,0
4017297322,401729732,Tarleton State,UAC,Drake,Pioneer,2,False,1,20,80,"{'minutes': 11, 'seconds': 48}",1,0,100,"{'minutes': 10, 'seconds': 28}","{'minutes': 1, 'seconds': 20}",4,3,DOWNS,True,0,0,0,0
4017297323,401729732,Drake,Pioneer,Tarleton State,UAC,3,True,1,23,23,"{'minutes': 10, 'seconds': 28}",1,0,0,"{'minutes': 9, 'seconds': 44}","{'minutes': 0, 'seconds': 44}",2,23,TD,False,0,0,7,0
4017297324,401729732,Tarleton State,UAC,Drake,Pioneer,4,True,1,30,70,"{'minutes': 9, 'seconds': 39}",1,86,14,"{'minutes': 5, 'seconds': 49}","{'minutes': 3, 'seconds': 50}",10,56,FG,True,0,7,3,7
4017297325,401729732,Drake,Pioneer,Tarleton State,UAC,5,False,1,75,75,"{'minutes': 5, 'seconds': 49}",1,71,71,"{'minutes': 4, 'seconds': 55}","{'minutes': 0, 'seconds': 54}",3,4,PUNT,False,7,3,7,3
4017297326,401729732,Drake,Pioneer,Tarleton State,UAC,6,True,1,26,26,"{'minutes': 4, 'seconds': 55}",1,0,0,"{'minutes': 3, 'seconds': 18}","{'minutes': 1, 'seconds': 37}",3,26,TD,False,7,3,14,3
4017297327,401729732,Tarleton State,UAC,Drake,Pioneer,7,True,1,22,78,"{'minutes': 3, 'seconds': 14}",2,100,0,"{'minutes': 13, 'seconds': 0}","{'minutes': 5, 'seconds': 14}",10,78,TD,True,3,14,9,14
4017297328,401729732,Drake,Pioneer,Tarleton State,UAC,8,False,2,75,75,"{'minutes': 13, 'seconds': 0}",2,52,52,"{'minutes': 10, 'seconds': 44}","{'minutes': 2, 'seconds': 16}",4,23,INT,False,14,9,14,9
4017297329,401729732,Tarleton State,UAC,Drake,Pioneer,9,False,2,51,49,"{'minutes': 10, 'seconds': 44}",2,0,100,"{'minutes': 9, 'seconds': 14}","{'minutes': 1, 'seconds': 30}",3,-15,PUNT,True,9,14,9,14
40172973210,401729732,Drake,Pioneer,Tarleton State,UAC,10,False,2,86,86,"{'minutes': 9, 'seconds': 14}",2,36,36,"{'minutes': 5, 'seconds': 4}","{'minutes': 4, 'seconds': 10}",10,50,DOWNS,False,14,9,14,9
40172973211,401729732,Tarleton State,UAC,Drake,Pioneer,11,True,2,36,64,"{'minutes': 5, 'seconds': 4}",2,100,0,"{'minutes': 2, 'seconds': 50}","{'minutes': 2, 'seconds': 14}",5,64,TD,True,9,14,15,14
40172973212,401729732,Drake,Pioneer,Tarleton State,UAC,12,False,2,75,75,"{'minutes': 2, 'seconds': 50}",2,75,75,"{'minutes': 2, 'seconds': 20}","{'minutes': 0, 'seconds': 30}",3,0,PUNT,False,14,15,14,15
40172973213,401729732,Tarleton State,UAC,Drake,Pioneer,13,False,2,23,77,"{'minutes': 2, 'seconds': 20}",2,0,100,"{'minutes': 1, 'seconds': 46}","{'minutes': 0, 'seconds': 34}",3,7,PUNT,True,15,14,15,14
40172973214,401729732,Drake,Pioneer,Tarleton State,UAC,14,False,2,65,65,"{'minutes': 1, 'seconds': 46}",2,65,65,"{'minutes': 1, 'seconds': 16}","{'minutes': 0, 'seconds': 30}",3,0,PUNT,False,14,15,14,15
40172973215,401729732,Tarleton State,UAC,Drake,Pioneer,15,True,2,34,66,"{'minutes': 1, 'seconds': 16}",2,100,0,"{'minutes': 0, 'seconds': 13}","{'minutes': 1, 'seconds': 3}",8,66,TD,True,15,14,22,14
40172973216,401729732,Drake,Pioneer,Tarleton State,UAC,16,False,2,75,75,"{'minutes': 0, 'seconds': 13}",2,77,77,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 13}",1,-2,END OF HALF,False,14,22,14,22
40172973217,401729732,Tarleton State,UAC,Drake,Pioneer,17,False,3,0,100,"{'minutes': 15, 'seconds': 0}",3,0,100,"{'minutes': 12, 'seconds': 45}","{'minutes': 2, 'seconds': 15}",5,18,PUNT,True,22,14,22,14
40172973218,401729732,Drake,Pioneer,Tarleton State,UAC,18,False,3,89,89,"{'minutes': 12, 'seconds': 45}",3,72,72,"{'minutes': 8, 'seconds': 17}","{'minutes': 4, 'seconds': 28}",6,17,PUNT,False,14,22,14,22
40172973219,401729732,Tarleton State,UAC,Drake,Pioneer,19,True,3,32,68,"{'minutes': 8, 'seconds': 17}",3,100,0,"{'minutes': 4, 'seconds': 29}","{'minutes': 3, 'seconds': 48}",8,68,TD,True,22,14,29,14
40172973220,401729732,Drake,Pioneer,Tarleton State,UAC,20,True,3,75,75,"{'minutes': 4, 'seconds': 29}",3,0,0,"{'minutes': 0, 'seconds': 8}","{'minutes': 4, 'seconds': 21}",8,75,TD,False,14,29,21,29
40172973221,401729732,Tarleton State,UAC,Drake,Pioneer,21,False,3,0,100,"{'minutes': 0, 'seconds': 3}",4,0,100,"{'minutes': 14, 'seconds': 33}","{'minutes': 0, 'seconds': 27}",4,10,PUNT,True,29,21,29,21
40172973222,401729732,Drake,Pioneer,Tarleton State,UAC,22,False,4,69,69,"{'minutes': 14, 'seconds': 33}",4,66,66,"{'minutes': 13, 'seconds': 21}","{'minutes': 1, 'seconds': 12}",3,3,PUNT,False,21,29,21,29
40172973223,401729732,Tarleton State,UAC,Drake,Pioneer,23,True,4,17,83,"{'minutes': 13, 'seconds': 21}",4,100,0,"{'minutes': 10, 'seconds': 49}","{'minutes': 2, 'seconds': 32}",5,83,TD,True,29,21,36,21
40172973224,401729732,Drake,Pioneer,Tarleton State,UAC,24,False,4,75,75,"{'minutes': 10, 'seconds': 49}",4,48,48,"{'minutes': 7, 'seconds': 54}","{'minutes': 2, 'seconds': 55}",6,27,INT,False,21,36,21,36
40172973225,401729732,Tarleton State,UAC,Drake,Pioneer,25,True,4,40,60,"{'minutes': 7, 'seconds': 54}",4,100,0,"{'minutes': 2, 'seconds': 26}","{'minutes': 5, 'seconds': 28}",9,60,TD,True,36,21,43,21
40172973226,401729732,Drake,Pioneer,Tarleton State,UAC,26,True,4,75,75,"{'minutes': 2, 'seconds': 26}",4,0,0,"{'minutes': 0, 'seconds': 45}","{'minutes': 1, 'seconds': 41}",10,75,TD,False,21,43,29,43
40172973227,401729732,Tarleton State,UAC,Drake,Pioneer,27,False,4,0,100,"{'minutes': 0, 'seconds': 44}",4,0,100,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 44}",2,9,END OF GAME,True,43,29,43,29
4017297341,401729734,Montana,Big Sky,Tennessee State,Big South-OVC,1,False,1,26,74,"{'minutes': 14, 'seconds': 54}",1,31,69,"{'minutes': 12, 'seconds': 50}","{'minutes': 2, 'seconds': 4}",3,5,PUNT,True,0,0,0,0
4017297342,401729734,Tennessee State,Big South-OVC,Montana,Big Sky,2,False,1,75,75,"{'minutes': 12, 'seconds': 50}",1,81,81,"{'minutes': 11, 'seconds': 23}","{'minutes': 1, 'seconds': 27}",3,-6,PUNT,False,0,0,0,0
4017297343,401729734,Montana,Big Sky,Tennessee State,Big South-OVC,3,True,1,49,51,"{'minutes': 11, 'seconds': 23}",1,78,22,"{'minutes': 9, 'seconds': 34}","{'minutes': 1, 'seconds': 49}",5,29,FG,True,0,0,3,0
4017297344,401729734,Tennessee State,Big South-OVC,Montana,Big Sky,4,False,1,76,76,"{'minutes': 9, 'seconds': 33}",1,61,61,"{'minutes': 6, 'seconds': 52}","{'minutes': 2, 'seconds': 41}",4,15,PUNT,False,0,3,0,3
4017297345,401729734,Montana,Big Sky,Tennessee State,Big South-OVC,5,False,1,14,86,"{'minutes': 6, 'seconds': 52}",1,31,69,"{'minutes': 4, 'seconds': 47}","{'minutes': 2, 'seconds': 5}",5,17,PUNT,True,3,0,3,0
4017297346,401729734,Tennessee State,Big South-OVC,Montana,Big Sky,6,True,1,77,77,"{'minutes': 4, 'seconds': 47}",1,20,20,"{'minutes': 0, 'seconds': 3}","{'minutes': 4, 'seconds': 44}",10,57,FG,False,0,3,3,3
4017297347,401729734,Montana,Big Sky,Tennessee State,Big South-OVC,7,False,2,30,70,"{'minutes': 15, 'seconds': 0}",2,78,22,"{'minutes': 10, 'seconds': 47}","{'minutes': 4, 'seconds': 13}",12,48,MISSED FG,True,3,3,3,3
4017297348,401729734,Tennessee State,Big South-OVC,Montana,Big Sky,8,False,2,78,78,"{'minutes': 10, 'seconds': 47}",2,69,69,"{'minutes': 8, 'seconds': 58}","{'minutes': 1, 'seconds': 49}",3,9,PUNT,False,3,3,3,3
4017297349,401729734,Montana,Big Sky,Tennessee State,Big South-OVC,9,True,2,33,67,"{'minutes': 8, 'seconds': 58}",2,100,0,"{'minutes': 4, 'seconds': 35}","{'minutes': 4, 'seconds': 23}",10,67,TD,True,3,3,10,3
40172973410,401729734,Tennessee State,Big South-OVC,Montana,Big Sky,10,False,2,80,80,"{'minutes': 4, 'seconds': 29}",2,88,88,"{'minutes': 2, 'seconds': 44}","{'minutes': 1, 'seconds': 45}",3,-8,PUNT,False,3,10,3,10
40172973411,401729734,Montana,Big Sky,Tennessee State,Big South-OVC,11,True,2,64,36,"{'minutes': 2, 'seconds': 44}",2,87,13,"{'minutes': 0, 'seconds': 10}","{'minutes': 2, 'seconds': 34}",5,23,FG,True,10,3,13,3
40172973412,401729734,Montana,Big Sky,Tennessee State,Big South-OVC,12,True,2,67,33,"{'minutes': 0, 'seconds': 7}",2,67,33,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 7}",2,0,FG,True,13,3,16,3
40172973413,401729734,Tennessee State,Big South-OVC,Montana,Big Sky,13,False,3,86,86,"{'minutes': 14, 'seconds': 53}",3,60,60,"{'minutes': 10, 'seconds': 9}","{'minutes': 4, 'seconds': 44}",8,26,PUNT,False,3,16,3,16
40172973414,401729734,Montana,Big Sky,Tennessee State,Big South-OVC,14,False,3,30,70,"{'minutes': 10, 'seconds': 9}",3,37,63,"{'minutes': 9, 'seconds': 13}","{'minutes': 0, 'seconds': 56}",2,7,FUMBLE,True,16,3,16,3
40172973415,401729734,Tennessee State,Big South-OVC,Montana,Big Sky,15,True,3,37,37,"{'minutes': 9, 'seconds': 13}",3,9,9,"{'minutes': 6, 'seconds': 44}","{'minutes': 2, 'seconds': 29}",5,28,FG,False,3,16,6,16
40172973416,401729734,Montana,Big Sky,Tennessee State,Big South-OVC,16,True,3,30,70,"{'minutes': 6, 'seconds': 38}",3,87,13,"{'minutes': 3, 'seconds': 8}","{'minutes': 3, 'seconds': 30}",11,57,FG,True,16,6,19,6
40172973417,401729734,Tennessee State,Big South-OVC,Montana,Big Sky,17,True,3,73,73,"{'minutes': 2, 'seconds': 59}",3,92,92,"{'minutes': 1, 'seconds': 28}","{'minutes': 1, 'seconds': 31}",3,-19,PUNT RETURN TD,False,6,19,6,27
40172973418,401729734,Tennessee State,Big South-OVC,Montana,Big Sky,18,True,3,12,12,"{'minutes': 1, 'seconds': 15}",3,0,0,"{'minutes': 1, 'seconds': 2}","{'minutes': 0, 'seconds': 13}",1,12,TD,False,6,27,13,27
40172973419,401729734,Montana,Big Sky,Tennessee State,Big South-OVC,19,False,3,44,56,"{'minutes': 0, 'seconds': 51}",4,38,62,"{'minutes': 14, 'seconds': 47}","{'minutes': 1, 'seconds': 4}",3,-6,FUMBLE,True,27,13,27,13
40172973420,401729734,Tennessee State,Big South-OVC,Montana,Big Sky,20,True,4,11,11,"{'minutes': 14, 'seconds': 47}",4,0,0,"{'minutes': 14, 'seconds': 41}","{'minutes': 0, 'seconds': 6}",1,11,TD,False,20,27,20,27
40172973421,401729734,Montana,Big Sky,Tennessee State,Big South-OVC,21,False,4,56,44,"{'minutes': 14, 'seconds': 31}",4,97,3,"{'minutes': 10, 'seconds': 4}","{'minutes': 4, 'seconds': 27}",8,41,FUMBLE,True,27,20,27,20
40172973422,401729734,Tennessee State,Big South-OVC,Montana,Big Sky,22,True,4,89,89,"{'minutes': 10, 'seconds': 4}",4,82,82,"{'minutes': 6, 'seconds': 21}","{'minutes': 3, 'seconds': 43}",5,7,PUNT RETURN TD,False,20,27,20,34
40172973423,401729734,Tennessee State,Big South-OVC,Montana,Big Sky,23,True,4,75,75,"{'minutes': 6, 'seconds': 14}",4,0,0,"{'minutes': 3, 'seconds': 3}","{'minutes': 3, 'seconds': 11}",11,75,TD,False,20,34,27,34
40172973424,401729734,Montana,Big Sky,Tennessee State,Big South-OVC,24,True,4,36,64,"{'minutes': 2, 'seconds': 53}",4,100,0,"{'minutes': 1, 'seconds': 58}","{'minutes': 0, 'seconds': 55}",2,64,TD,True,34,27,41,27
40172973425,401729734,Tennessee State,Big South-OVC,Montana,Big Sky,25,False,4,84,84,"{'minutes': 1, 'seconds': 50}",4,30,30,"{'minutes': 1, 'seconds': 19}","{'minutes': 0, 'seconds': 31}",5,54,INT,False,27,41,27,41
40172973426,401729734,Montana,Big Sky,Tennessee State,Big South-OVC,26,False,4,2,98,"{'minutes': 1, 'seconds': 19}",4,14,86,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 19}",2,12,END OF GAME,True,41,27,41,27
4017297371,401729737,Rhode Island,CAA,Central Connecticut,NEC,1,False,1,25,75,"{'minutes': 15, 'seconds': 0}",1,29,71,"{'minutes': 13, 'seconds': 37}","{'minutes': 1, 'seconds': 23}",3,4,PUNT,True,0,0,0,0
4017297372,401729737,Central Connecticut,NEC,Rhode Island,CAA,2,False,1,66,66,"{'minutes': 13, 'seconds': 37}",1,33,33,"{'minutes': 11, 'seconds': 2}","{'minutes': 2, 'seconds': 35}",6,33,INT,False,0,0,0,0
4017297373,401729737,Rhode Island,CAA,Central Connecticut,NEC,3,False,1,20,80,"{'minutes': 11, 'seconds': 2}",1,72,28,"{'minutes': 8, 'seconds': 0}","{'minutes': 3, 'seconds': 2}",8,52,MISSED FG,True,0,0,0,0
4017297374,401729737,Central Connecticut,NEC,Rhode Island,CAA,4,False,1,65,65,"{'minutes': 8, 'seconds': 0}",1,62,62,"{'minutes': 6, 'seconds': 7}","{'minutes': 1, 'seconds': 53}",3,3,PUNT,False,0,0,0,0
4017297375,401729737,Rhode Island,CAA,Central Connecticut,NEC,5,True,1,20,80,"{'minutes': 6, 'seconds': 7}",1,100,0,"{'minutes': 2, 'seconds': 31}","{'minutes': 3, 'seconds': 36}",8,80,TD,True,0,0,7,0
4017297376,401729737,Central Connecticut,NEC,Rhode Island,CAA,6,True,1,69,69,"{'minutes': 2, 'seconds': 27}",1,69,69,"{'minutes': 2, 'seconds': 17}","{'minutes': 0, 'seconds': 10}",1,0,INT TD,False,0,7,0,14
4017297377,401729737,Central Connecticut,NEC,Rhode Island,CAA,7,False,1,47,47,"{'minutes': 2, 'seconds': 10}",2,42,42,"{'minutes': 14, 'seconds': 18}","{'minutes': 2, 'seconds': 52}",5,5,PUNT,False,0,14,0,14
4017297378,401729737,Rhode Island,CAA,Central Connecticut,NEC,8,False,2,17,83,"{'minutes': 14, 'seconds': 18}",2,45,55,"{'minutes': 11, 'seconds': 31}","{'minutes': 2, 'seconds': 47}",6,28,INT,True,14,0,14,0
4017297379,401729737,Central Connecticut,NEC,Rhode Island,CAA,9,True,2,48,48,"{'minutes': 11, 'seconds': 31}",2,0,0,"{'minutes': 7, 'seconds': 25}","{'minutes': 4, 'seconds': 6}",8,48,TD,False,0,14,7,14
40172973710,401729737,Central Connecticut,NEC,Rhode Island,CAA,10,False,2,52,52,"{'minutes': 7, 'seconds': 24}",2,27,27,"{'minutes': 3, 'seconds': 52}","{'minutes': 3, 'seconds': 32}",7,25,DOWNS,False,7,14,7,14
40172973711,401729737,Rhode Island,CAA,Central Connecticut,NEC,11,False,2,27,73,"{'minutes': 3, 'seconds': 52}",2,70,30,"{'minutes': 0, 'seconds': 26}","{'minutes': 3, 'seconds': 26}",11,43,DOWNS,True,14,7,14,7
40172973712,401729737,Central Connecticut,NEC,Rhode Island,CAA,12,False,2,70,70,"{'minutes': 0, 'seconds': 26}",2,72,72,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 26}",1,-2,END OF HALF,False,7,14,7,14
40172973713,401729737,Central Connecticut,NEC,Rhode Island,CAA,13,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,68,68,"{'minutes': 13, 'seconds': 25}","{'minutes': 1, 'seconds': 35}",3,7,PUNT,False,7,14,7,14
40172973714,401729737,Rhode Island,CAA,Central Connecticut,NEC,14,False,3,2,98,"{'minutes': 13, 'seconds': 25}",3,77,23,"{'minutes': 11, 'seconds': 9}","{'minutes': 2, 'seconds': 16}",4,75,INT,True,14,7,14,7
40172973715,401729737,Central Connecticut,NEC,Rhode Island,CAA,15,False,3,73,73,"{'minutes': 11, 'seconds': 9}",3,56,56,"{'minutes': 9, 'seconds': 32}","{'minutes': 1, 'seconds': 37}",4,17,PUNT,False,7,14,7,14
40172973716,401729737,Rhode Island,CAA,Central Connecticut,NEC,16,False,3,21,79,"{'minutes': 9, 'seconds': 32}",3,75,25,"{'minutes': 4, 'seconds': 52}","{'minutes': 4, 'seconds': 40}",10,54,DOWNS,True,14,7,14,7
40172973717,401729737,Central Connecticut,NEC,Rhode Island,CAA,17,True,3,75,75,"{'minutes': 4, 'seconds': 52}",3,0,0,"{'minutes': 1, 'seconds': 27}","{'minutes': 3, 'seconds': 25}",6,75,TD,False,7,14,14,14
40172973718,401729737,Rhode Island,CAA,Central Connecticut,NEC,18,False,3,17,83,"{'minutes': 0, 'seconds': 56}",4,45,55,"{'minutes': 14, 'seconds': 2}","{'minutes': 1, 'seconds': 54}",5,28,PUNT,True,14,14,14,14
40172973719,401729737,Central Connecticut,NEC,Rhode Island,CAA,19,False,4,88,88,"{'minutes': 14, 'seconds': 2}",4,86,86,"{'minutes': 13, 'seconds': 3}","{'minutes': 0, 'seconds': 59}",3,2,PUNT,False,14,14,14,14
